name,address,lat,lng,rating,num_ratings,place_id,opening_hours,phone_number,price_level,postal_code,tipo
Monte Carlo Cafe,"C. del Caribe, 2, 28027 Madrid, Spain",40.4420327,-3.6566274,4.1,73,ChIJExOmdzEvQg0RLe-6kOhREHU,"['Monday: 6:45\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 6:45\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 6:45\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 6:45\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 6:45\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",914 04 95 43,1,28027,cafeteria
BJ Coffe hn,"C. del Castillo de Simancas, 28037 Madrid, Spain",40.4291555,-3.6268787,0,0,ChIJIYdRidgvQg0R-Yq5vQ4jYdM,[],N/A,N/A,28037,cafeteria
Cris café N 59,"Av. de Bruselas, 59, 28028 Madrid, Spain",40.43991,-3.6631492,3.9,375,ChIJqee5_p0pQg0R-gHP1i2ypYI,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 4:00\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",917 64 75 51,1,28028,cafeteria
Bar café vega,"C. de la Esfinge, 44, 28022 Madrid, Spain",40.4439473,-3.60979,4,85,ChIJ5-TU4rovQg0ROjk1aRBN61c,"['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fAM']",603 32 28 86,1,28022,cafeteria
El café de Silvia,"C. de López de Hoyos, 346, 28043 Madrid, Spain",40.4577956,-3.6602937,4.4,61,ChIJTclV6ygvQg0R81DHkJPRBbI,"['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']",N/A,N/A,28016,cafeteria
Monkee Koffee Espacio 5.1,"Av. del Partenón, 5, 28042 Madrid, Spain",40.464228,-3.6131333,5,1,ChIJYc9FIxEvQg0R7LNfMJ8tdVA,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM']",N/A,N/A,28043,cafeteria
Los niños de la Victoria Bar Café,"C. de la Masilla, 4, 28037 Madrid, Spain",40.4271784,-3.6166236,4.2,310,ChIJHzhGYJsvQg0RZIMtl3JIKyI,"['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",N/A,1,28037,cafeteria
Panela Café,"C. de Arturo Soria, 187, 28043 Madrid, Spain",40.458046,-3.6587391,4.4,209,ChIJA70WZbovQg0RnR_rA3RAijI,"['Monday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM']",654 20 40 28,N/A,28016,cafeteria
Cervecería Alto Tajo,"Cafeteria Alto Tajo, C. de Albalá, 9b, 28037 Madrid, Spain",40.436436,-3.6184284,4.3,144,ChIJP7_ldt0vQg0RZ0Fny_ifVGc,"['Monday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",913 27 50 66,1,28037,cafeteria
British cafe,"C. Raquel Meller, 5, 28027 Madrid, Spain",40.4324141,-3.6578819,4.4,16,ChIJ5dPkLUovQg0R3FKkmoUQMu8,"['Monday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20093:00\u202fPM']",626 65 99 58,N/A,28027,cafeteria
Cafestore,"Av. del Partenón, 16, 18, 28042 Madrid, Spain",40.4634696,-3.6139368,3.5,16,ChIJuxGcZeMoQg0RQ4D-wge2fHc,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",915 45 50 00,2,28043,cafeteria
Cafeteria quintana,"C. de Amposta, 28037 Madrid, Spain",40.4240365,-3.6198292,0,0,ChIJFUJEHFUvQg0RTOFZIhG37QY,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:30\u202fPM']",N/A,N/A,28037,cafeteria
Cervecería y Café Estación 55,"Av. del Marqués de Corbera, 55, 28017 Madrid, Spain",40.4265643,-3.6511194,4.4,248,ChIJuytLCUUvQg0R4lazxHmJ-kY,"['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: Closed', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200912:00\u202fAM']",914 92 90 30,1,28017,cafeteria
Momento,"Av. de Bruselas, 56, 28028 Madrid, Spain",40.4393803,-3.6627454,4.9,27,ChIJ4zGbZj4pQg0R8PlJSbyaiqE,"['Monday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']",918 91 63 72,N/A,28028,cafeteria
La Galeria,"C. de Miguel Yuste, 4, 28037 Madrid, Spain",40.440718,-3.6255414,4.8,5,ChIJ53-KcbcvQg0RrvdhiNMMYIQ,[],919 20 17 90,N/A,28037,cafeteria
